company,segment,cost_center,account,ico,location,journal_name,period,type,tran_type,Entry Type,USD Amt
A0,64,1995,14000,3198,DUB,Invoices USD,Feb,Training,Additions,Subledger,47360
C25,27,1512,14000,4022,DUB,Invoices EUR,Feb,Office,Additions,Subledger,47336
A0,86,1965,14000,2705,DUB,Invoices USD,Feb,Insurance,Additions,Subledger,47302
C25,61,1952,14000,3509,DUB,Invoices USD,Feb,Insurance,Additions,Subledger,47263
A0,60,1995,14000,2682,DUB,Invoices USD,Feb,Insurance,Additions,Subledger,47252
A0,27,1965,14000,9046,DUB,Invoices JPY,Feb,Services,Additions,Subledger,47214
B22,76,1953,14000,2921,DUB,Invoices USD,Feb,Employee,Additions,Subledger,47211
C25,95,1965,14000,1590,DUB,Invoices USD,Feb,Software,Additions,Subledger,47203
B24,88,1953,14000,4838,DUB,REC BRL,Feb,Services,Additions,Manual,47203
B1,69,1953,14000,8447,DUB,Invoices USD,Feb,Insurance,Additions,Subledger,47202
B24,36,1915,14000,8884,DUB,Invoices USD,Feb,Employee,Additions,Subledger,47196
B23,44,1953,14000,958,DUB,FAA M P 5.0 kongyan OpextoCapex Reclass THB,Feb,Office,Additions,Manual,47157
B24,15,1151,14000,1958,DUB,Invoices EUR,Feb,Employee,Additions,Subledger,47032
B22,46,1953,14000,3716,DUB,Invoices USD,Feb,Travel,Additions,Subledger,46960
C25,67,1915,14000,381,DUB,TOA IC JE TOA D INTER ADJ USD MAR,Feb,Rent,Transfers,Manual,46936
A0,30,1953,14000,7957,DUB,Invoices USD,Feb,Services,Additions,Subledger,46932
B1,39,1915,14000,4326,DUB,Expense consulting InterCo.transfer TT TOAV56 Other KRW .324,Feb,Insurance,Additions,Manual,46922
C25,14,1953,14000,578,DUB,Invoices CAD,Feb,Training,Additions,Subledger,46914
B24,28,1965,14000,7449,DUB,Invoices USD,Feb,Training,Additions,Subledger,46793
A0,92,1995,14000,3636,DUB,Invoices USD,Feb,Software,Additions,Subledger,46722
A0,14,1151,14000,4979,DUB,Invoices GBP,Feb,Training,Additions,Subledger,46706
C25,63,1953,14000,6970,DUB,Invoices EUR,Feb,Insurance,Additions,Subledger,46644
B24,80,1965,14000,8178,DUB,Invoices USD,Feb,Training,Additions,Subledger,46643
B23,38,1995,14000,3424,DUB,Invoices USD,Feb,Marketing,Additions,Subledger,46612
B24,44,1915,14000,5335,DUB,Invoices USD,Feb,Training,Additions,Subledger,46609
B24,63,1953,14000,807,DUB,Invoices EUR,Feb,Marketing,Additions,Subledger,46552
A0,71,1953,14000,3550,DUB,Invoices USD,Feb,Marketing,Additions,Subledger,46520
B24,56,1953,14000,527,DUB,Invoices USD,Feb,Training,Additions,Subledger,46492
B23,30,1953,14000,1625,DUB,Invoices USD,Feb,Training,Additions,Subledger,46447
B1,97,1953,14000,8101,DUB,Invoices USD,Feb,Employee,Additions,Subledger,46425
B22,21,1995,14000,4696,DUB,Invoices EUR,Feb,Marketing,Additions,Subledger,46424
B1,100,1953,14000,3549,DUB,Invoices EUR,Feb,Insurance,Additions,Subledger,46417
B24,100,1991,14000,4353,DUB,Invoices USD,Feb,Services,Additions,Subledger,46357
A0,42,1915,14000,3080,DUB,Invoices GBP,Feb,Office,Additions,Subledger,46352
B22,48,1952,14000,9054,DUB,Invoices USD,Feb,Employee,Additions,Subledger,46339
B23,42,1965,14000,9743,DUB,Invoices USD,Feb,Insurance,Additions,Subledger,46305
B1,71,1512,14000,7273,DUB,Invoices USD,Feb,Software,Additions,Subledger,46255
C25,89,1953,14000,4432,DUB,Invoices GBP,Feb,Office,Additions,Subledger,46245
B24,28,1953,14000,4855,DUB,Invoices USD,Feb,Marketing,Additions,Subledger,46242
B24,34,1953,14000,5372,DUB,Invoices USD,Feb,Software,Additions,Subledger,46242
B23,22,1953,14000,3228,DUB,Invoices USD,Feb,Training,Additions,Subledger,46242
B23,94,1953,14000,7532,DUB,Invoices USD,Feb,Office,Additions,Subledger,46242
C25,75,1965,14000,3675,DUB,Invoices CAD,Feb,Insurance,Additions,Subledger,46220
C25,20,1915,14000,2649,DUB,Invoices USD,Feb,Software,Additions,Subledger,46203
C25,50,1953,14000,117,DUB,Invoices USD,Feb,Services,Additions,Subledger,46200
B1,94,1953,14000,3258,DUB,Invoices USD,Feb,Office,Additions,Subledger,46193
B23,99,1932,14000,9002,DUB,Invoices USD,Feb,Office,Additions,Subledger,46143
B24,72,1953,14000,1801,DUB,Invoices USD,Feb,Insurance,Additions,Subledger,46055
A0,57,1995,14000,7895,DUB,Invoices USD,Feb,Marketing,Additions,Subledger,45752
B24,40,1915,14000,9054,DUB,Invoices USD,Feb,Rent,Additions,Subledger,45729
B23,17,1915,14000,5734,DUB,Invoices USD,Feb,Rent,Additions,Subledger,45665
B1,56,1915,14000,8684,DUB,Invoices USD,Feb,Software,Additions,Subledger,45665
B1,72,1915,14000,9646,DUB,Invoices USD,Feb,Training,Additions,Subledger,45665
B23,78,1915,14000,879,DUB,Invoices USD,Feb,Software,Additions,Subledger,45665
C25,36,1915,14000,104,DUB,Invoices USD,Feb,Marketing,Additions,Subledger,45665
B1,46,1915,14000,5432,DUB,Invoices USD,Feb,Insurance,Additions,Subledger,45665
C25,68,1995,14000,5505,DUB,Invoices USD,Feb,Services,Additions,Subledger,45623
B23,99,1952,14000,496,DUB,Invoices USD,Feb,Travel,Additions,Subledger,45611
C25,82,1953,14000,4633,DUB,Invoices USD,Feb,Office,Additions,Subledger,45606
B24,44,1915,14000,2139,DUB,Invoices USD,Feb,Training,Additions,Subledger,45446
B22,80,1915,14000,549,DUB,Invoices USD,Feb,Software,Additions,Subledger,45411
B24,14,1915,14000,3084,DUB,Invoices USD,Feb,Office,Additions,Subledger,45391
C25,67,1953,14000,1023,DUB,Invoices MXN,Feb,Employee,Additions,Subledger,45372
B1,75,1915,14000,2335,DUB,Invoices USD,Feb,Employee,Additions,Subledger,45325
B22,12,1953,14000,7146,DUB,Invoices USD,Feb,Services,Additions,Subledger,45312
B1,68,1995,14000,5564,DUB,Invoices USD,Feb,Rent,Additions,Subledger,45276
A0,66,1995,14000,1836,DUB,Invoices USD,Feb,Marketing,Additions,Subledger,45273
B22,77,1915,14000,5674,DUB,Invoices USD,Feb,Marketing,Additions,Subledger,45254
A0,18,1992,14000,1324,DUB,Invoices AUD,Feb,Insurance,Additions,Subledger,45243
B1,51,1953,14000,3888,DUB,Invoices USD,Feb,Software,Additions,Subledger,45231
C25,15,1915,14000,6032,DUB,Invoices USD,Feb,Travel,Additions,Subledger,45227
C25,26,1953,14000,7377,DUB,Adjustment USD,Feb,Insurance,Adjustment,Subledger,45222
B1,17,1995,14000,2576,DUB,Invoices USD,Feb,Training,Additions,Subledger,45207
C25,43,1952,14000,4352,DUB,Invoices USD,Feb,Rent,Additions,Subledger,45105
B1,11,1952,14000,9296,DUB,Invoices USD,Feb,Marketing,Additions,Subledger,45000
B23,88,1953,14000,8085,DUB,Invoices USD,Feb,Services,Additions,Subledger,45000
B23,16,1953,14000,724,DUB,Invoices USD,Feb,Insurance,Additions,Subledger,45000
B1,43,1953,14000,900,DUB,Invoices USD,Feb,Software,Additions,Subledger,44967
B22,80,1915,14000,5948,DUB,Invoices USD,Feb,Marketing,Additions,Subledger,44931
B23,70,1952,14000,741,DUB,Invoices AUD,Feb,Rent,Additions,Subledger,44926
B24,66,1952,14000,3711,DUB,Invoices USD,Feb,Office,Additions,Subledger,44911
B22,35,1952,14000,7146,DUB,Invoices USD,Feb,Insurance,Additions,Subledger,44714
B24,98,1952,14000,6709,DUB,Invoices USD,Feb,Employee,Additions,Subledger,44703
B22,32,1962,14000,7797,DUB,Invoices TWD,Feb,Marketing,Additions,Subledger,44669
B24,44,1953,14000,6328,DUB,Invoices USD,Feb,Services,Additions,Subledger,44612
B23,25,1915,14000,2909,DUB,Invoices AUD,Feb,Insurance,Additions,Subledger,44606
A0,17,1915,14000,8183,DUB,Invoices EUR,Feb,Employee,Additions,Subledger,44564
B22,33,1995,14000,8530,DUB,Invoices EUR,Feb,Travel,Additions,Subledger,44522
B1,39,1995,14000,1485,DUB,Invoices USD,Feb,Office,Additions,Subledger,44425
B23,77,1952,14000,6546,DUB,Invoices KRW,Feb,Employee,Additions,Subledger,44409
A0,35,1151,14000,2483,DUB,ICFIN IN GST Ineligible Reclass Export.in araparia ACE INRPT RECL GST INR,Feb,Travel,Additions,Manual,44405
C25,70,1953,14000,9190,DUB,Invoices EUR,Feb,Marketing,Additions,Subledger,44297
C25,26,1995,14000,6181,DUB,Invoices USD,Feb,Insurance,Additions,Subledger,44277
C25,76,1991,14000,1221,DUB,Invoices USD,Feb,Software,Additions,Subledger,44252
C25,13,1953,14000,3857,DUB,Invoices USD,Feb,Training,Additions,Subledger,44247
B22,93,1965,14000,8826,DUB,Invoices USD,Feb,Marketing,Additions,Subledger,44225
B23,26,6555,14000,5411,DUB,Invoices GBP,Feb,Insurance,Additions,Subledger,44202
A0,78,1965,14000,3021,DUB,Invoices USD,Feb,Services,Additions,Subledger,44197
B1,98,1995,14000,5062,DUB,Invoices EUR,Feb,Office,Additions,Subledger,44191
B22,24,1953,14000,3646,DUB,FAA M P 5.9 carupa CER Asset Creation Reclass Reclass INR,Feb,Employee,Additions,Manual,44111
B22,28,2192,14000,5953,DUB,Invoices EUR,Feb,Services,Additions,Subledger,44060
A0,61,1952,14000,2305,DUB,Invoices USD,Feb,Services,Additions,Subledger,44056
B23,100,1953,14000,4069,DUB,Invoices USD,Feb,Insurance,Additions,Subledger,44000
C25,78,1953,14000,1043,DUB,Invoices EUR,Feb,Rent,Additions,Subledger,43763
B23,72,1952,14000,1970,DUB,Invoices USD,Feb,Office,Additions,Subledger,43629
B24,20,1953,14000,6231,DUB,Invoices USD,Feb,Office,Additions,Subledger,43499
C25,83,1995,14000,5231,DUB,Invoices USD,Feb,Insurance,Additions,Subledger,43491
B24,84,1965,14000,9074,DUB,Invoices USD,Feb,Office,Additions,Subledger,43416
B22,84,1113,14000,4889,DUB,Invoices USD,Feb,Travel,Additions,Subledger,43405
B1,40,1953,14000,9949,DUB,Invoices INR,Feb,Office,Additions,Subledger,43350
B1,18,1995,14000,4724,DUB,Invoices USD,Feb,Insurance,Additions,Subledger,43340
B24,68,1952,14000,1190,DUB,Invoices USD,Feb,Training,Additions,Subledger,43333
A0,30,1992,14000,3269,DUB,Invoices USD,Feb,Software,Additions,Subledger,43252
B24,66,1915,14000,2911,DUB,Expense consulting InterCo.transfer TT TOA V67 Other CAD .61,Feb,Insurance,Additions,Manual,43229
B1,30,1995,14000,630,DUB,Invoices USD,Feb,Training,Additions,Subledger,43220
A0,52,1999,14000,4097,DUB,Invoices USD,Feb,Rent,Additions,Subledger,43200
B22,90,1915,14000,5498,DUB,Invoices USD,Feb,Training,Additions,Subledger,43143
B1,90,1953,14000,4137,DUB,Invoices USD,Feb,Training,Additions,Subledger,43094
B22,15,1915,14000,6596,DUB,Invoices USD,Feb,Services,Additions,Subledger,43039
B24,88,1953,14000,127,DUB,Invoices USD,Feb,Rent,Additions,Subledger,43024
B23,31,1953,14000,7714,DUB,Invoices USD,Feb,Travel,Additions,Subledger,43000
B24,86,1953,14000,4144,DUB,Invoices USD,Feb,Marketing,Additions,Subledger,43000
B24,87,1115,14000,6604,DUB,Invoices USD,Feb,Travel,Additions,Subledger,42973
B24,94,1953,14000,8199,DUB,Invoices EUR,Feb,Office,Additions,Subledger,42972
B22,99,1915,14000,9081,DUB,Invoices USD,Feb,Services,Additions,Subledger,42942
B1,37,1952,14000,1829,DUB,Invoices USD,Feb,Marketing,Additions,Subledger,42939
B22,66,1952,14000,1637,DUB,Invoices SEK,Feb,Insurance,Additions,Subledger,42934
B24,15,1115,14000,8180,DUB,DNA JH to 9I Cross Charge EMEABMY CORR FAA EUR,Feb,Office,Additions,Manual,42922
B24,76,1115,14000,4835,DUB,Invoices EUR,Feb,Office,Additions,Subledger,42922
A0,98,1915,14000,7258,DUB,Invoices BRL,Feb,Marketing,Additions,Subledger,42921
B1,28,1915,14000,7417,DUB,Invoices USD,Feb,Insurance,Additions,Subledger,42921
B24,44,1932,14000,5525,DUB,Invoices USD,Feb,Travel,Additions,Subledger,42750
B1,24,1932,14000,3845,DUB,Invoices USD,Feb,Marketing,Additions,Subledger,42750
B23,27,1932,14000,9647,DUB,Invoices USD,Feb,Training,Additions,Subledger,42750
B1,97,1932,14000,7207,DUB,Invoices USD,Feb,Services,Additions,Subledger,42750
B23,28,1932,14000,8308,DUB,Invoices USD,Feb,Insurance,Additions,Subledger,42750
C25,17,1311,14000,916,DUB,Invoices GBP,Feb,Software,Additions,Subledger,42742
B22,94,1915,14000,7901,DUB,Invoices USD,Feb,Employee,Additions,Subledger,42734
A0,10,1995,14000,1520,DUB,Invoices INR,Feb,Rent,Additions,Subledger,42727
A0,67,1932,14000,3222,DUB,Invoices USD,Feb,Travel,Additions,Subledger,42722
B22,33,1932,14000,6068,DUB,Invoices USD,Feb,Software,Additions,Subledger,42720
B23,56,1953,14000,6508,DUB,Invoices USD,Feb,Insurance,Additions,Subledger,42714
B24,59,1151,14000,7740,DUB,Legal fees 5.00 carupa FAOpextoCapexorOpextoCapexReclass Reclass INR,Feb,Employee,Additions,Manual,42656
C25,44,1151,14000,508,DUB,Invoices USD,Feb,Marketing,Additions,Subledger,42650
A0,51,1953,14000,6090,DUB,Invoices USD,Feb,Travel,Additions,Subledger,42634
B23,94,1915,14000,8850,DUB,Invoices USD,Feb,Office,Additions,Subledger,42633
B22,71,1953,14000,5755,DUB,Invoices USD,Feb,Office,Additions,Subledger,42629
B22,92,1953,14000,9545,DUB,Invoices USD,Feb,Employee,Additions,Subledger,42625
C25,19,1952,14000,910,DUB,Invoices USD,Feb,Marketing,Additions,Subledger,42624
B23,84,1995,14000,1590,DUB,Invoices EUR,Feb,Employee,Additions,Subledger,42621
B24,54,1635,14000,8985,DUB,Invoices USD,Feb,Insurance,Additions,Subledger,42621
A0,28,1965,14000,6744,DUB,Invoices JPY,Feb,Software,Additions,Subledger,42604
A0,94,1952,14000,9221,DUB,Invoices USD,Feb,Insurance,Additions,Subledger,42602
B22,41,1952,14000,3158,DUB,Invoices INR,Feb,Rent,Additions,Subledger,42560
B22,63,1995,14000,6877,DUB,Invoices USD,Feb,Insurance,Additions,Subledger,42555
B23,53,1953,14000,7564,DUB,Invoices USD,Feb,Marketing,Additions,Subledger,42547
B24,61,1965,14000,3298,DUB,Invoices INR,Feb,Travel,Additions,Subledger,42529
B1,93,1995,14000,3190,DUB,Invoices USD,Feb,Services,Additions,Subledger,42529
A0,57,1151,14000,212,DUB,Invoices USD,Feb,Insurance,Additions,Subledger,42529
B24,83,1999,14000,6237,DUB,Invoices EUR,Feb,Software,Additions,Subledger,42519
A0,47,1952,14000,2132,DUB,Invoices USD,Feb,Marketing,Additions,Subledger,42472
B23,30,1999,14000,2344,DUB,Invoices EUR,Feb,Rent,Additions,Subledger,42403
C25,29,1953,14000,5436,DUB,Invoices USD,Feb,Software,Additions,Subledger,42372
B23,45,1953,14000,8790,DUB,Invoices USD,Feb,Insurance,Additions,Subledger,42372
B24,83,1953,14000,6674,DUB,Invoices USD,Feb,Software,Additions,Subledger,42372
C25,24,1953,14000,8350,DUB,Invoices USD,Feb,Rent,Additions,Subledger,42372
A0,45,1953,14000,980,DUB,Invoices USD,Feb,Office,Additions,Subledger,42372
B1,74,1953,14000,3204,DUB,Invoices USD,Feb,Software,Additions,Subledger,42349
A0,35,1952,14000,5433,DUB,Invoices USD,Feb,Software,Additions,Subledger,42335
B1,41,1915,14000,5485,DUB,Invoices USD,Feb,Travel,Additions,Subledger,42329
B23,78,1915,14000,2427,DUB,Invoices USD,Feb,Insurance,Additions,Subledger,42329
B23,72,1915,14000,3514,DUB,"FOAAVAT RECL TTrequest Export.com, Inc. joelpayn ACE Reclass USD",Feb,Rent,Additions,Manual,42297
C25,90,1953,14000,6310,DUB,Invoices USD,Feb,Travel,Additions,Subledger,42292
B22,75,1915,14000,7065,DUB,Invoices SGD,Feb,Training,Additions,Subledger,42273
A0,17,1952,14000,647,DUB,Invoices ILS,Feb,Rent,Additions,Subledger,42251
B24,36,1915,14000,134,DUB,Invoices INR,Feb,Employee,Additions,Subledger,42251
B23,61,1952,14000,9481,DUB,Invoices USD,Feb,Office,Additions,Subledger,42250
C25,97,1953,14000,9039,DUB,Invoices USD,Feb,Insurance,Additions,Subledger,42245
B24,91,1932,14000,6048,DUB,Invoices USD,Feb,Office,Additions,Subledger,42240
B23,62,1915,14000,892,DUB,Invoices EUR,Feb,Software,Additions,Subledger,42227
A0,42,1915,14000,2797,DUB,Invoices USD,Feb,Software,Additions,Subledger,42176
B1,39,1915,14000,4574,DUB,Invoices USD,Feb,Marketing,Additions,Subledger,42176
B22,62,1915,14000,7232,DUB,Invoices EUR,Feb,Software,Additions,Subledger,42142
A0,10,1915,14000,233,DUB,Invoices EUR,Feb,Marketing,Additions,Subledger,42142
B1,22,1915,14000,4500,DUB,Invoices USD,Feb,Software,Additions,Subledger,42122
B23,47,1953,14000,3740,DUB,Invoices USD,Feb,Rent,Additions,Subledger,42113
B23,71,1995,14000,7761,DUB,Invoices USD,Feb,Marketing,Additions,Subledger,42096
B23,83,1953,14000,5360,DUB,Invoices INR,Feb,Training,Additions,Subledger,42090
B24,34,1952,14000,7416,DUB,Invoices EUR,Feb,Services,Additions,Subledger,42053
B23,30,1995,14000,6219,DUB,Invoices USD,Feb,Employee,Additions,Subledger,42045
B22,85,1953,14000,2892,DUB,Invoices ILS,Feb,Services,Additions,Subledger,42027
B1,69,1915,14000,4330,DUB,Invoices EUR,Feb,Employee,Additions,Subledger,42020
B24,84,1953,14000,8580,DUB,Invoices USD,Feb,Training,Additions,Subledger,42012
B22,11,1953,14000,6429,DUB,Invoices USD,Feb,Office,Additions,Subledger,42012
B23,37,1953,14000,8464,DUB,Invoices SGD,Feb,Training,Additions,Subledger,42003
B22,75,1965,14000,1632,DUB,Invoices EUR,Feb,Office,Additions,Subledger,41995
C25,10,1151,14000,9876,DUB,Invoices USD,Feb,Office,Additions,Subledger,41951
B24,58,1915,14000,3643,DUB,Invoices USD,Feb,Travel,Additions,Subledger,41950
B23,64,1915,14000,2095,DUB,Invoices USD,Feb,Training,Additions,Subledger,41950
B24,94,1915,14000,5158,DUB,Invoices USD,Feb,Insurance,Additions,Subledger,41950
B23,80,1915,14000,2801,DUB,Invoices USD,Feb,Services,Additions,Subledger,41950
B24,22,1915,14000,2598,DUB,Invoices USD,Feb,Services,Additions,Subledger,41950
B1,66,1915,14000,993,DUB,Invoices USD,Feb,Services,Additions,Subledger,41950
B23,91,1953,14000,1525,DUB,Invoices USD,Feb,Travel,Additions,Subledger,41929
B22,79,1915,14000,8675,DUB,Invoices USD,Feb,Employee,Additions,Subledger,41912
B1,49,1915,14000,4945,DUB,Invoices USD,Feb,Marketing,Additions,Subledger,41912
B22,88,1915,14000,623,DUB,Invoices USD,Feb,Office,Additions,Subledger,41912
C25,79,1915,14000,2349,DUB,Invoices USD,Feb,Employee,Additions,Subledger,41912
B23,71,1915,14000,5680,DUB,Invoices USD,Feb,Travel,Additions,Subledger,41912
B24,51,1995,14000,4239,DUB,Invoices GBP,Feb,Software,Additions,Subledger,41752
A0,43,6513,14000,3180,DUB,Invoices USD,Feb,Marketing,Additions,Subledger,41744
A0,35,1915,14000,5058,DUB,Invoices USD,Feb,Office,Additions,Subledger,41742
C25,16,1965,14000,9531,DUB,CIP Adjustment EUR,Feb,Office,Transfers,Subledger,41729
B22,21,1965,14000,8995,DUB,Invoices EUR,Feb,Travel,Additions,Subledger,41729
C25,21,2192,14000,7913,DUB,Invoices EUR,Feb,Travel,Additions,Subledger,41729
B1,54,1932,14000,9178,DUB,Invoices USD,Feb,Software,Additions,Subledger,41672
B22,50,1965,14000,2528,DUB,Invoices USD,Feb,Software,Additions,Subledger,41577
C25,44,1151,14000,1598,DUB,Invoices USD,Feb,Services,Additions,Subledger,41555
B24,36,1953,14000,7715,DUB,Invoices USD,Feb,Office,Additions,Subledger,41536
B24,77,1995,14000,3971,DUB,Invoices USD,Feb,Insurance,Additions,Subledger,41512
B23,36,1952,14000,2775,DUB,Invoices EUR,Feb,Training,Additions,Subledger,41454
C25,49,1965,14000,6972,DUB,Adjustment USD,Feb,Insurance,Adjustment,Subledger,41443
B1,56,1952,14000,4399,DUB,ICFIN IN GST Ineligible Reclass Export.in araparia ACE INRPT RECL GST INR,Feb,Insurance,Additions,Manual,41436
B24,21,1915,14000,4735,DUB,Invoices GBP,Feb,Employee,Additions,Subledger,41422
B1,100,1915,14000,3883,DUB,Invoices USD,Feb,Services,Additions,Subledger,41367
B23,73,1995,14000,7502,DUB,Invoices USD,Feb,Travel,Additions,Subledger,41294
B22,64,1952,14000,876,DUB,Invoices USD,Feb,Marketing,Additions,Subledger,41265
B23,44,1995,14000,6729,DUB,Invoices USD,Feb,Office,Additions,Subledger,41259
B24,12,1953,14000,7750,DUB,Invoices USD,Feb,Services,Additions,Subledger,41220
C25,89,1953,14000,1129,DUB,Invoices USD,Feb,Marketing,Additions,Subledger,41220
B1,58,1953,14000,8996,DUB,Invoices USD,Feb,Software,Additions,Subledger,41220
B1,36,1953,14000,7950,DUB,Invoices USD,Feb,Travel,Additions,Subledger,41220
B23,99,1953,14000,510,DUB,Invoices USD,Feb,Employee,Additions,Subledger,41200
B22,78,1915,14000,3186,DUB,Invoices USD,Feb,Marketing,Additions,Subledger,41142
B23,63,1953,14000,690,DUB,Invoices USD,Feb,Marketing,Additions,Subledger,41126
B23,12,1953,14000,2068,DUB,Invoices USD,Feb,Employee,Additions,Subledger,41120
B22,77,1965,14000,3061,DUB,Adjustment USD,Feb,Employee,Adjustment,Subledger,41109
B23,17,1953,14000,6612,DUB,Invoices EUR,Feb,Office,Additions,Subledger,41014
C25,37,1953,14000,866,DUB,Invoices USD,Feb,Software,Additions,Subledger,41000
A0,17,1965,14000,2581,DUB,Invoices USD,Feb,Insurance,Additions,Subledger,40916
B1,79,1151,14000,6794,DUB,Invoices JPY,Feb,Training,Additions,Subledger,40912
B24,87,1952,14000,5183,DUB,Invoices EUR,Feb,Training,Additions,Subledger,40762
B24,23,1953,14000,9933,DUB,Invoices USD,Feb,Marketing,Additions,Subledger,40727
B1,25,1953,14000,2763,DUB,Invoices USD,Feb,Software,Additions,Subledger,40725
B22,79,1953,14000,9771,DUB,Invoices EUR,Feb,Training,Additions,Subledger,40663
B24,76,1995,14000,238,DUB,Invoices USD,Feb,Services,Additions,Subledger,40631
B24,20,1995,14000,5290,DUB,Invoices USD,Feb,Insurance,Additions,Subledger,40622
B1,30,1995,14000,9990,DUB,Invoices USD,Feb,Services,Additions,Subledger,40596
C25,16,1965,14000,5399,DUB,Invoices USD,Feb,Travel,Additions,Subledger,40574
B23,93,1915,14000,8080,DUB,Invoices EUR,Feb,Training,Additions,Subledger,40552
C25,23,1965,14000,7295,DUB,Invoices USD,Feb,Travel,Additions,Subledger,40477
C25,90,1995,14000,7664,DUB,Invoices USD,Feb,Training,Additions,Subledger,40465
A0,39,1915,14000,4895,DUB,Invoices SGD,Feb,Rent,Additions,Subledger,40457
B1,19,1915,14000,1553,DUB,Invoices USD,Feb,Employee,Additions,Subledger,40439
A0,18,1953,14000,8533,DUB,Invoices USD,Feb,Training,Additions,Subledger,40436
B1,41,1953,14000,6332,DUB,Invoices USD,Feb,Training,Additions,Subledger,40436
A0,23,1953,14000,910,DUB,Invoices AUD,Feb,Travel,Additions,Subledger,40421
B24,28,1953,14000,8063,DUB,Invoices USD,Feb,Travel,Additions,Subledger,40375
B22,61,1915,14000,7999,DUB,Invoices USD,Feb,Travel,Additions,Subledger,40351
B23,25,1915,14000,5359,DUB,Invoices USD,Feb,Office,Additions,Subledger,40351
B24,25,1953,14000,3232,DUB,Invoices SEK,Feb,Marketing,Additions,Subledger,40346
A0,85,1952,14000,2790,DUB,Invoices USD,Feb,Office,Additions,Subledger,40337
